Student_ID,Student_Name,Class,Board,Target_Exam,Medium,Admission_Date,Study_Mode
STU1279,Frederick Ranganathan,Class 11,State Board,Foundation,English,2025-12-26,Online
STU1280,Nathaniel Buch,Class 12,ICSE,NEET,Tamil,2025-03-08,Online
STU1281,Ladli Pal,Class 11,ICSE,Foundation,Hindi,2025-05-13,Online
STU1282,Aadi Bhargava,Class 11,CBSE,NEET,Hindi,2024-11-02,Offline
STU1283,Ansh Nayar,Class 10,ICSE,JEE,English,2025-02-11,Online
STU1284,Maya Chand,Class 11,CBSE,Foundation,English,2026-05-27,Online
STU1285,Chaman Varughese,Class 9,CBSE,Foundation,English,2024-11-09,Offline
STU1286,Vinaya Deshpande,Class 9,ICSE,Foundation,English,2026-06-15,Offline
STU1287,Kai Lall,Class 12,ICSE,JEE,Tamil,2025-04-13,Online
STU1288,Amara Suresh,Class 10,CBSE,Foundation,Hindi,2024-10-30,Offline
STU1289,Ayushman Dhawan,Class 12,State Board,Foundation,English,2026-02-18,Hybrid
STU1290,Advik Saran,Class 9,ICSE,Foundation,Hindi,2026-03-13,Hybrid
STU1291,Charita Toor,Class 9,ICSE,JEE,English,2024-10-09,Offline
STU1292,Nidhi Krishnamurthy,Class 10,State Board,Foundation,Tamil,2026-05-23,Online
STU1293,Saksham Khanna,Class 12,State Board,JEE,English,2025-04-11,Offline
STU1294,Harini Bassi,Class 11,State Board,Foundation,Tamil,2025-02-18,Online
STU1295,Maanav Goel,Class 9,ICSE,Foundation,Tamil,2025-02-20,Online
STU1296,Yatin Bhavsar,Class 12,State Board,Foundation,English,2024-11-18,Offline
STU1297,Anita Chopra,Class 12,State Board,Foundation,English,2026-06-05,Online
STU1298,Raagini Nori,Class 10,State Board,NEET,Hindi,2026-05-14,Hybrid
STU1299,Laban Vala,Class 9,CBSE,JEE,Hindi,2025-07-25,Offline
STU1300,Radha Ravi,Class 11,ICSE,NEET,Hindi,2026-07-24,Online
STU1301,Ayushman Mishra,Class 9,ICSE,Foundation,Tamil,2026-03-08,Offline
STU1302,Ekiya Dayal,Class 11,CBSE,Foundation,Tamil,2026-01-14,Online
STU1303,Ganga Oza,Class 11,ICSE,JEE,Hindi,2025-11-11,Offline
STU1304,Yashodhara Ahluwalia,Class 10,CBSE,NEET,Tamil,2025-07-19,Hybrid
STU1305,Fariq Kala,Class 10,CBSE,Foundation,Tamil,2026-06-16,Hybrid
STU1306,Gopal Bawa,Class 10,ICSE,JEE,Hindi,2025-10-03,Online
STU1307,Anika Bir,Class 12,ICSE,Foundation,Tamil,2024-08-14,Offline
STU1308,Aadi Minhas,Class 10,CBSE,Foundation,English,2026-03-18,Hybrid
STU1309,Nakul Chanda,Class 10,CBSE,NEET,Hindi,2025-06-24,Hybrid
STU1310,Arunima Modi,Class 10,ICSE,JEE,Hindi,2025-02-21,Hybrid
STU1311,Dev Dhingra,Class 10,ICSE,JEE,Hindi,2025-08-11,Hybrid
STU1312,Libni Ranganathan,Class 9,CBSE,NEET,English,2025-12-17,Hybrid
STU1313,Vivaan Kale,Class 9,ICSE,NEET,Tamil,2025-04-05,Offline
STU1314,Yochana Johal,Class 12,State Board,Foundation,Hindi,2025-01-18,Offline
STU1315,Yoshita Kara,Class 10,CBSE,JEE,English,2024-12-11,Online
STU1316,Yahvi Bhardwaj,Class 9,State Board,Foundation,Tamil,2026-03-03,Hybrid
STU1317,Yauvani Bose,Class 10,State Board,JEE,English,2025-07-15,Hybrid
STU1318,Champak Rai,Class 9,ICSE,JEE,Hindi,2026-01-09,Offline
STU1319,Max Naik,Class 10,State Board,Foundation,Tamil,2026-06-09,Hybrid
STU1320,Pratyush Dave,Class 11,CBSE,NEET,Tamil,2025-02-25,Offline
STU1321,Gayathri Khatri,Class 10,CBSE,JEE,English,2024-08-03,Online
STU1322,Shivani Chowdhury,Class 12,CBSE,NEET,Tamil,2025-11-29,Online
STU1323,Geetika Kapur,Class 10,CBSE,JEE,English,2025-08-09,Offline
STU1324,Sanaya Kurian,Class 12,State Board,NEET,Tamil,2024-09-14,Online
STU1325,Lekha Shah,Class 12,ICSE,JEE,Hindi,2025-04-24,Hybrid
STU1326,Hema Saini,Class 12,State Board,NEET,Tamil,2024-10-07,Hybrid
STU1327,Megha Chander,Class 9,State Board,JEE,Tamil,2026-04-28,Offline
STU1328,Nimrat Sastry,Class 9,CBSE,Foundation,Hindi,2026-06-26,Offline
STU1329,Darpan Chad,Class 9,State Board,NEET,Hindi,2026-03-04,Hybrid
STU1330,Falan Bhasin,Class 9,CBSE,NEET,Tamil,2025-11-24,Offline
STU1331,Damini Kant,Class 11,ICSE,NEET,English,2025-12-26,Offline
STU1332,Daksha Pillai,Class 11,State Board,JEE,Hindi,2025-10-10,Hybrid
STU1333,Zashil Ganesan,Class 10,ICSE,Foundation,Tamil,2024-12-10,Online
STU1334,Jeevika Kulkarni,Class 9,CBSE,Foundation,Hindi,2026-02-11,Hybrid
STU1335,Daksha Dutta,Class 10,ICSE,NEET,Tamil,2025-05-10,Offline
STU1336,Gagan Taneja,Class 9,CBSE,NEET,Hindi,2025-07-10,Hybrid
STU1337,Triveni Ratta,Class 10,ICSE,JEE,Tamil,2025-11-24,Offline
STU1338,Avni Rau,Class 10,State Board,Foundation,English,2025-09-23,Online
STU1339,Brinda Vig,Class 9,State Board,NEET,Hindi,2025-02-19,Offline
STU1340,Watika Sahota,Class 9,State Board,Foundation,Tamil,2025-06-22,Hybrid
STU1341,Zaid Manne,Class 10,ICSE,Foundation,Tamil,2026-02-03,Online
STU1342,Laksh Thaman,Class 10,ICSE,Foundation,Hindi,2024-09-08,Online
STU1343,Darpan Sangha,Class 10,CBSE,JEE,Hindi,2025-06-21,Online
STU1344,Maanav Raval,Class 12,ICSE,NEET,Hindi,2025-08-18,Offline
STU1345,Varenya Chad,Class 11,State Board,JEE,English,2024-10-27,Online
STU1346,Samar Balan,Class 10,CBSE,Foundation,Tamil,2024-09-02,Online
STU1347,Frederick Pant,Class 12,ICSE,NEET,Hindi,2025-02-13,Online
STU1348,Finn Joshi,Class 12,CBSE,JEE,Hindi,2025-02-28,Hybrid
STU1349,Krish Contractor,Class 12,ICSE,NEET,Tamil,2026-01-30,Online
STU1350,Sarthak Narang,Class 9,CBSE,Foundation,Tamil,2024-12-08,Hybrid
STU1351,Gautam Sood,Class 10,CBSE,JEE,English,2024-10-09,Online
STU1352,Unnati Palan,Class 11,CBSE,JEE,English,2026-05-17,Hybrid
STU1353,Mahika Narula,Class 11,ICSE,JEE,English,2024-10-25,Online
STU1354,Lakshit Sami,Class 12,CBSE,JEE,Hindi,2026-04-11,Offline
STU1355,Ishanvi Tandon,Class 10,ICSE,Foundation,Hindi,2025-06-27,Offline
STU1356,Ishani Sandal,Class 9,CBSE,NEET,Tamil,2025-02-08,Offline
STU1357,Fitan Bir,Class 12,CBSE,NEET,Hindi,2024-12-04,Online
STU1358,Utkarsh Tandon,Class 11,ICSE,JEE,English,2024-11-26,Hybrid
STU1359,Chaman Kuruvilla,Class 11,ICSE,Foundation,Tamil,2024-09-01,Hybrid
STU1360,Matthew Acharya,Class 10,State Board,JEE,Hindi,2025-05-02,Online
STU1361,Aahana Bhagat,Class 9,State Board,Foundation,Hindi,2025-07-29,Hybrid
STU1362,Rehaan Varghese,Class 9,ICSE,Foundation,Hindi,2025-08-24,Hybrid
STU1363,Sanaya Pradhan,Class 11,ICSE,Foundation,Tamil,2025-07-25,Offline
STU1364,Shravya Agrawal,Class 11,CBSE,Foundation,Hindi,2025-12-31,Offline
STU1365,Chaaya Nagi,Class 12,ICSE,JEE,Hindi,2025-11-30,Online
STU1366,Gautam Kumer,Class 11,CBSE,JEE,English,2024-10-16,Online
STU1367,Oliver Randhawa,Class 12,State Board,JEE,Hindi,2025-04-22,Online
STU1368,Vincent Soman,Class 12,ICSE,JEE,Tamil,2025-08-02,Offline
STU1369,Bina Yadav,Class 10,CBSE,Foundation,English,2024-09-30,Hybrid
STU1370,Bhavani Kar,Class 11,ICSE,JEE,Tamil,2024-11-15,Offline
STU1371,Ansh Misra,Class 11,CBSE,JEE,Hindi,2026-05-22,Offline
STU1372,Ubika Chakrabarti,Class 11,ICSE,Foundation,Hindi,2025-12-16,Hybrid
STU1373,Gayathri Zacharia,Class 9,CBSE,JEE,Tamil,2024-10-16,Offline
STU1374,Ganga Gaba,Class 12,ICSE,JEE,Hindi,2025-09-21,Online
STU1375,Bahadurjit Soman,Class 12,CBSE,Foundation,Tamil,2024-12-31,Hybrid
STU1376,Azad Som,Class 11,ICSE,NEET,Hindi,2026-05-28,Online
STU1377,Imaran Warrior,Class 11,State Board,Foundation,Hindi,2025-09-12,Offline
STU1378,Charvi Dayal,Class 9,CBSE,Foundation,Hindi,2026-03-15,Offline
STU1379,Zehaan Saini,Class 11,CBSE,JEE,Tamil,2026-06-26,Online
STU1380,Chavvi Shanker,Class 11,ICSE,Foundation,Hindi,2025-05-31,Online
STU1381,Dhriti Krishnamurthy,Class 12,CBSE,Foundation,English,2026-05-23,Offline
STU1382,Praneel Nagy,Class 11,State Board,JEE,Tamil,2025-05-07,Offline
STU1383,Rajata Sharma,Class 9,ICSE,JEE,Tamil,2026-03-04,Offline
STU1384,Priya Das,Class 11,CBSE,Foundation,Tamil,2026-03-25,Online
STU1385,Anay Dixit,Class 9,ICSE,JEE,English,2026-04-19,Online
STU1386,Upma Oak,Class 12,State Board,JEE,Tamil,2024-08-03,Hybrid
STU1387,Akshay Chakraborty,Class 10,CBSE,NEET,Tamil,2024-10-18,Hybrid
STU1388,Falguni Sandhu,Class 11,ICSE,JEE,English,2025-03-05,Hybrid
STU1389,Samesh Lad,Class 10,CBSE,Foundation,English,2025-05-08,Offline
STU1390,Anamika Saraf,Class 12,State Board,Foundation,English,2025-03-13,Online
STU1391,Reyansh Agarwal,Class 11,CBSE,Foundation,Hindi,2025-02-25,Online
STU1392,Mitali Tella,Class 11,ICSE,JEE,English,2025-07-31,Hybrid
STU1393,Benjamin Halder,Class 11,CBSE,Foundation,Tamil,2026-05-20,Hybrid
STU1394,Owen Joshi,Class 10,ICSE,JEE,English,2024-10-09,Offline
STU1395,Hredhaan Menon,Class 11,State Board,NEET,Tamil,2024-08-02,Hybrid
STU1396,Ishita Randhawa,Class 9,ICSE,JEE,English,2024-12-24,Offline
STU1397,Daksha Khurana,Class 9,CBSE,Foundation,Hindi,2026-06-17,Hybrid
STU1398,Qarin Bala,Class 9,CBSE,Foundation,Tamil,2024-12-31,Hybrid
STU1399,Ishani Raman,Class 11,ICSE,JEE,Hindi,2024-12-29,Offline
STU1400,Zaitra Lala,Class 10,CBSE,JEE,Tamil,2025-01-08,Hybrid
STU1401,Hema Sahni,Class 11,State Board,NEET,English,2025-01-16,Online
STU1402,Sanaya Swamy,Class 9,ICSE,Foundation,English,2025-09-25,Online
STU1403,Megha Srivastava,Class 12,CBSE,JEE,Tamil,2025-11-24,Offline
STU1404,Janya Dalal,Class 10,State Board,Foundation,Hindi,2026-01-09,Hybrid
STU1405,Naksh Mutti,Class 12,State Board,NEET,Tamil,2026-03-31,Offline
STU1406,Bhavani Prabhakar,Class 10,State Board,Foundation,Hindi,2026-01-14,Online
STU1407,Neha Doshi,Class 12,State Board,JEE,English,2026-06-30,Hybrid
STU1408,Forum Walia,Class 12,CBSE,NEET,Tamil,2025-10-26,Hybrid
STU1409,Maanas Khare,Class 12,ICSE,JEE,English,2024-11-02,Online
STU1410,Praneel Sha,Class 11,ICSE,NEET,English,2026-03-21,Hybrid
STU1411,Hemangini Mall,Class 11,ICSE,NEET,Tamil,2025-04-24,Online
STU1412,Aarna Balakrishnan,Class 9,ICSE,JEE,Tamil,2024-12-02,Offline
STU1413,Rachit Sha,Class 12,CBSE,NEET,Tamil,2024-10-10,Hybrid
STU1414,Krishna Ramesh,Class 10,State Board,JEE,Tamil,2024-11-06,Hybrid
STU1415,Zayan Kaul,Class 9,ICSE,Foundation,Hindi,2026-01-23,Online
STU1416,Yuvraj Bora,Class 11,State Board,NEET,Tamil,2025-06-14,Hybrid
STU1417,Robert Nanda,Class 12,CBSE,Foundation,English,2026-03-20,Hybrid
STU1418,Gabriel Mutti,Class 10,ICSE,NEET,English,2026-05-07,Offline
STU1419,Ekansh Sankar,Class 10,State Board,Foundation,Tamil,2024-12-26,Offline
STU1420,Ishanvi Yogi,Class 11,State Board,Foundation,English,2024-08-07,Online
STU1421,Ojas Varty,Class 9,State Board,Foundation,Hindi,2025-07-09,Offline
STU1422,Dakshesh Toor,Class 9,State Board,Foundation,Tamil,2025-07-12,Offline
STU1423,Neelima Choudhury,Class 9,ICSE,JEE,Tamil,2025-12-06,Offline
STU1424,Janani Sodhi,Class 9,State Board,JEE,Hindi,2026-03-15,Hybrid
STU1425,Chameli Krishna,Class 12,ICSE,NEET,Hindi,2025-06-02,Hybrid
STU1426,Amol Suresh,Class 9,CBSE,JEE,English,2026-04-17,Hybrid
STU1427,Andrew Chaudhuri,Class 9,CBSE,Foundation,English,2025-05-02,Offline
STU1428,Meghana Koshy,Class 11,ICSE,Foundation,Hindi,2026-03-10,Offline
STU1429,Siddharth Dada,Class 10,CBSE,Foundation,Tamil,2026-01-15,Offline
STU1430,Utkarsh Tara,Class 11,ICSE,Foundation,Tamil,2024-10-13,Online
STU1431,Neel Vaidya,Class 9,State Board,Foundation,Tamil,2025-09-21,Online
STU1432,Amrita Basu,Class 11,CBSE,NEET,Hindi,2026-01-21,Online
STU1433,Tristan Tandon,Class 9,State Board,Foundation,Tamil,2025-10-13,Online
STU1434,Falak Apte,Class 11,CBSE,JEE,Tamil,2024-07-27,Hybrid
STU1435,Krishna Bhatt,Class 12,State Board,NEET,Hindi,2025-08-18,Offline
STU1436,Yashodhara Borra,Class 12,ICSE,NEET,Hindi,2025-11-01,Online
STU1437,Eiravati Balasubramanian,Class 10,ICSE,JEE,English,2024-11-17,Hybrid
STU1438,Theodore Amble,Class 12,ICSE,NEET,English,2025-08-13,Offline
STU1439,Nitara Sachar,Class 10,CBSE,JEE,English,2024-11-10,Hybrid
STU1440,Logan Jaggi,Class 9,CBSE,Foundation,Tamil,2024-12-09,Hybrid
STU1441,Gaurang Apte,Class 12,CBSE,JEE,English,2026-06-04,Hybrid
STU1442,Faris Vig,Class 12,ICSE,Foundation,Hindi,2025-04-21,Offline
STU1443,Sachi Samra,Class 10,ICSE,Foundation,Tamil,2026-03-15,Hybrid
STU1444,Samarth Chaudry,Class 12,ICSE,NEET,English,2025-07-08,Online
STU1445,Anita Kapur,Class 12,State Board,JEE,Hindi,2026-05-14,Offline
STU1446,Jasmit Chaudhary,Class 10,State Board,Foundation,Tamil,2025-03-14,Offline
STU1447,Rehaan Taneja,Class 11,CBSE,JEE,Hindi,2025-06-12,Offline
STU1448,Vinaya Palla,Class 11,CBSE,Foundation,Tamil,2024-08-05,Hybrid
STU1449,Ucchal Bala,Class 9,CBSE,Foundation,Hindi,2026-03-29,Hybrid
STU1450,Bachittar Ganesh,Class 11,ICSE,Foundation,English,2025-04-12,Hybrid
STU1451,Aarush Radhakrishnan,Class 9,CBSE,NEET,Hindi,2026-05-31,Hybrid
STU1452,Nidra Varughese,Class 9,State Board,Foundation,Hindi,2025-01-07,Hybrid
STU1453,Ekaraj Pillai,Class 11,State Board,JEE,Tamil,2024-08-03,Hybrid
STU1454,William Chhabra,Class 9,ICSE,NEET,Hindi,2025-05-30,Offline
STU1455,Charles Ben,Class 11,ICSE,NEET,Tamil,2026-04-17,Offline
STU1456,Ethan Morar,Class 10,CBSE,Foundation,Hindi,2026-03-03,Hybrid
STU1457,Omisha Devi,Class 11,State Board,Foundation,Tamil,2025-02-03,Online
STU1458,Jagvi Prasad,Class 12,State Board,JEE,Hindi,2026-06-04,Online
STU1459,Yash Chatterjee,Class 11,State Board,Foundation,English,2024-09-15,Offline
STU1460,Anirudh Majumdar,Class 12,CBSE,JEE,Hindi,2026-02-17,Online
STU1461,Bimala Nagarajan,Class 11,ICSE,JEE,Hindi,2025-11-08,Offline
STU1462,Ojas Mukherjee,Class 11,ICSE,JEE,Hindi,2026-07-06,Online
STU1463,Tamanna Bassi,Class 10,State Board,Foundation,English,2025-01-03,Hybrid
STU1464,Niharika Sama,Class 12,ICSE,JEE,Tamil,2026-04-21,Hybrid
STU1465,Hemal Subramanian,Class 10,ICSE,JEE,Hindi,2026-07-17,Online
STU1466,Faris Trivedi,Class 11,CBSE,JEE,Hindi,2024-08-08,Online
STU1467,Daksha Gill,Class 12,ICSE,NEET,English,2025-10-18,Hybrid
STU1468,Parth Kothari,Class 12,State Board,Foundation,English,2025-02-21,Online
STU1469,Wishi Vig,Class 11,CBSE,Foundation,Tamil,2026-01-31,Online
STU1470,Harini Purohit,Class 9,CBSE,NEET,Tamil,2026-05-17,Offline
STU1471,Azaan Grewal,Class 11,ICSE,Foundation,Hindi,2026-06-01,Online
STU1472,Sanya Chanda,Class 12,State Board,Foundation,Tamil,2025-11-25,Offline
STU1473,Caleb Narasimhan,Class 11,CBSE,Foundation,Tamil,2024-08-13,Online
STU1474,Abha Sharaf,Class 11,ICSE,NEET,Hindi,2026-02-08,Offline
STU1475,Jacob Kala,Class 9,CBSE,Foundation,Hindi,2026-01-28,Offline
STU1476,David Shan,Class 12,State Board,Foundation,Tamil,2026-01-29,Offline
STU1477,Onveer Ramachandran,Class 11,ICSE,JEE,Tamil,2026-06-29,Hybrid
STU1478,Rishi Bobal,Class 12,ICSE,Foundation,Hindi,2026-07-21,Online
STU1479,Banjeet Bava,Class 10,State Board,NEET,Hindi,2025-02-03,Hybrid
STU1480,Urishilla Bhardwaj,Class 10,ICSE,Foundation,English,2024-12-31,Hybrid
STU1481,Daksh Nayar,Class 9,CBSE,JEE,Tamil,2025-11-07,Online
STU1482,Kevin Chahal,Class 9,State Board,NEET,Tamil,2026-03-02,Online
STU1483,Samaksh Kata,Class 11,ICSE,JEE,English,2025-06-07,Online
STU1484,Aahana Kaul,Class 9,CBSE,Foundation,Hindi,2025-08-24,Online
STU1485,Oscar Rege,Class 9,State Board,JEE,English,2026-05-23,Hybrid
STU1486,Chatura Sethi,Class 10,ICSE,Foundation,Hindi,2026-02-04,Hybrid
STU1487,Garima Bhakta,Class 10,CBSE,Foundation,English,2025-02-28,Offline
STU1488,Adweta Iyengar,Class 11,ICSE,Foundation,English,2026-03-03,Hybrid
STU1489,Saumya Sule,Class 12,ICSE,NEET,Hindi,2025-06-24,Hybrid
STU1490,Bhavika Patel,Class 11,ICSE,JEE,English,2026-01-06,Offline
STU1491,Praneel Rastogi,Class 9,ICSE,NEET,Tamil,2026-03-31,Online
STU1492,Madhav Bala,Class 11,ICSE,JEE,Tamil,2026-02-12,Online
STU1493,Chakradhar Puri,Class 12,CBSE,Foundation,Tamil,2025-11-25,Online
STU1494,Ubika Balan,Class 12,CBSE,JEE,Hindi,2025-01-23,Offline
STU1495,Hritik Kalla,Class 10,State Board,Foundation,English,2025-12-16,Offline
STU1496,Fariq Samra,Class 11,CBSE,JEE,English,2025-03-17,Online
STU1497,Kamya Naik,Class 11,ICSE,JEE,Tamil,2025-05-22,Online
STU1498,Alexander Sandhu,Class 9,CBSE,Foundation,Tamil,2024-11-13,Offline
STU1499,Dominic Gill,Class 10,State Board,NEET,Tamil,2025-10-16,Hybrid
STU1500,Ayaan Vasa,Class 9,State Board,Foundation,Tamil,2025-04-12,Offline
STU1501,Indrajit Mander,Class 12,ICSE,Foundation,English,2024-09-12,Hybrid
STU1502,Reyansh Ben,Class 10,CBSE,NEET,Hindi,2024-08-01,Offline
STU1503,Dominic Subramanian,Class 9,State Board,Foundation,Tamil,2024-08-20,Offline
STU1504,Inaya Goda,Class 11,ICSE,JEE,Hindi,2024-07-27,Hybrid
STU1505,Rehaan Master,Class 9,ICSE,Foundation,Tamil,2025-08-26,Online
STU1506,Bhavini Oza,Class 12,ICSE,Foundation,English,2026-06-23,Online
STU1507,Unni Boase,Class 9,ICSE,Foundation,English,2026-06-14,Offline
STU1508,Vinaya Char,Class 12,CBSE,Foundation,Hindi,2024-12-03,Offline
STU1509,Chakrika Seth,Class 12,CBSE,Foundation,Tamil,2024-12-04,Hybrid
STU1510,Yamini Vig,Class 10,CBSE,JEE,English,2025-04-18,Online
STU1511,Samarth Pandit,Class 10,ICSE,NEET,English,2025-09-12,Hybrid
STU1512,Chatresh Patel,Class 11,ICSE,Foundation,Tamil,2026-01-18,Online
STU1513,Zashil Munshi,Class 9,ICSE,JEE,Tamil,2025-09-01,Hybrid
STU1514,Reva Saraf,Class 9,ICSE,JEE,English,2024-10-15,Hybrid
STU1515,Sarthak Nadkarni,Class 12,State Board,Foundation,English,2024-10-11,Hybrid
STU1516,Anya Gala,Class 10,CBSE,JEE,Hindi,2025-11-29,Online
STU1517,Dev Raj,Class 12,State Board,JEE,Tamil,2025-12-24,Hybrid
STU1518,Bahadurjit Ratti,Class 9,CBSE,Foundation,Hindi,2026-06-02,Online
STU1519,Zansi Bumb,Class 9,CBSE,Foundation,English,2025-02-26,Offline
STU1520,Lekha Dugar,Class 9,ICSE,Foundation,English,2025-06-29,Hybrid
STU1521,Tanveer Kulkarni,Class 9,CBSE,JEE,Tamil,2024-10-02,Hybrid
STU1522,Pratyush Saraf,Class 10,CBSE,JEE,Tamil,2025-07-03,Offline
STU1523,Pushti Sood,Class 12,ICSE,JEE,Hindi,2025-03-19,Hybrid
STU1524,Sathvik Wali,Class 10,ICSE,JEE,English,2024-10-07,Hybrid
STU1525,Oeshi Prakash,Class 10,ICSE,JEE,English,2026-07-06,Offline
STU1526,Pooja Singh,Class 10,ICSE,JEE,Hindi,2025-07-03,Offline
STU1527,Zilmil Tandon,Class 10,ICSE,JEE,Hindi,2025-12-28,Online
STU1528,Charan Koshy,Class 10,CBSE,Foundation,Hindi,2025-11-06,Offline
STU1529,Urishilla Sawhney,Class 10,CBSE,NEET,English,2025-02-10,Online
STU1530,Rajeshri Kapadia,Class 9,CBSE,JEE,Hindi,2026-06-11,Hybrid
STU1531,Odika Bhatia,Class 11,ICSE,Foundation,Tamil,2025-07-19,Hybrid
STU1532,Harsh Kaur,Class 10,CBSE,JEE,Hindi,2025-07-04,Offline
STU1533,Chaitanya Deol,Class 12,ICSE,JEE,English,2025-01-12,Hybrid
STU1534,Triveni Palan,Class 9,State Board,JEE,Hindi,2025-07-12,Offline
STU1535,Vivaan Loke,Class 9,State Board,NEET,Tamil,2025-08-12,Offline
STU1536,Varenya Koshy,Class 9,State Board,JEE,English,2025-05-17,Online
STU1537,Darsh Balay,Class 9,State Board,NEET,Hindi,2025-07-07,Hybrid
STU1538,Aarnav Grewal,Class 10,ICSE,Foundation,Hindi,2025-07-20,Online
STU1539,Tanay Walla,Class 11,CBSE,JEE,English,2024-08-29,Online
STU1540,Ayush Bandi,Class 12,ICSE,JEE,English,2025-03-10,Hybrid
STU1541,Bhavini Sharaf,Class 9,CBSE,Foundation,Tamil,2026-05-08,Offline
STU1542,Gavin Vig,Class 10,ICSE,NEET,Tamil,2025-02-04,Hybrid
STU1543,Zansi Lala,Class 12,CBSE,JEE,Hindi,2025-07-01,Online
STU1544,Shivani Chatterjee,Class 10,CBSE,JEE,Tamil,2025-11-24,Hybrid
STU1545,Aachal Dey,Class 9,CBSE,JEE,Hindi,2024-11-04,Offline
STU1546,Aarush Roy,Class 11,ICSE,JEE,Hindi,2025-02-08,Hybrid
STU1547,Kashvi Patla,Class 11,CBSE,JEE,Tamil,2025-10-24,Online
STU1548,Chatura Raman,Class 9,CBSE,Foundation,Tamil,2025-12-08,Online
STU1549,Abhiram Rout,Class 12,CBSE,JEE,Tamil,2025-05-14,Hybrid
STU1550,Anvi Lall,Class 12,CBSE,NEET,English,2026-02-16,Online
STU1551,Janani Panchal,Class 12,CBSE,NEET,Tamil,2026-06-06,Online
STU1552,Ekiya Sen,Class 12,State Board,JEE,Hindi,2025-01-29,Offline
STU1553,Rishi Magar,Class 11,CBSE,NEET,English,2024-09-07,Online
STU1554,Hardik Mitter,Class 9,ICSE,JEE,English,2026-02-27,Offline
STU1555,Balendra Butala,Class 12,ICSE,JEE,Tamil,2025-05-24,Online
STU1556,Omaja Goel,Class 11,State Board,JEE,Hindi,2024-12-21,Hybrid
STU1557,Mason Chada,Class 10,State Board,Foundation,English,2025-03-07,Online
STU1558,Inaya Chandra,Class 12,State Board,NEET,English,2026-03-16,Hybrid
STU1559,Bhanumati Venkatesh,Class 12,ICSE,NEET,English,2026-01-04,Hybrid
STU1560,Oni Kara,Class 12,State Board,JEE,English,2024-10-04,Offline
STU1561,Shaurya Dave,Class 12,State Board,JEE,Hindi,2025-12-07,Online
STU1562,Pallavi Bhatia,Class 9,ICSE,JEE,English,2025-03-15,Offline
STU1563,Shaurya Chopra,Class 9,ICSE,Foundation,Tamil,2025-02-02,Offline
STU1564,Aarini Soman,Class 9,ICSE,NEET,English,2025-04-08,Online
STU1565,Nidhi Gola,Class 9,State Board,Foundation,Tamil,2026-05-08,Online
STU1566,Shivansh Dugar,Class 10,ICSE,NEET,English,2025-09-15,Hybrid
STU1567,Yamini Roy,Class 9,CBSE,NEET,Hindi,2024-08-20,Offline
STU1568,Aishani Wadhwa,Class 10,State Board,NEET,Hindi,2025-12-06,Hybrid
STU1569,Champak Singh,Class 9,ICSE,NEET,English,2025-09-06,Hybrid
STU1570,Janani Tella,Class 12,CBSE,NEET,Hindi,2026-01-04,Offline
STU1571,Faraj Bhatnagar,Class 9,State Board,JEE,Tamil,2025-05-11,Hybrid
STU1572,Gopal Kapur,Class 11,State Board,JEE,Tamil,2024-08-28,Offline
STU1573,Abhimanyu Sur,Class 11,State Board,Foundation,Hindi,2025-05-02,Hybrid
STU1574,Barkha Rajagopal,Class 10,State Board,JEE,Hindi,2025-06-08,Offline
STU1575,Alexander Bhavsar,Class 9,State Board,Foundation,Tamil,2025-12-09,Online
STU1576,Hritik Naidu,Class 9,ICSE,NEET,Tamil,2026-07-20,Hybrid
STU1577,Sanya Bakshi,Class 9,ICSE,NEET,English,2024-09-04,Hybrid
STU1578,Anthony Babu,Class 9,State Board,Foundation,English,2024-10-12,Online
STU1579,Eiravati Prashad,Class 11,CBSE,Foundation,English,2025-09-22,Hybrid
STU1580,Tamanna Kapoor,Class 12,State Board,Foundation,Hindi,2026-04-16,Online
STU1581,Shivani Lal,Class 10,ICSE,NEET,Tamil,2024-12-03,Hybrid
STU1582,Alka Chhabra,Class 12,ICSE,JEE,English,2025-01-16,Offline
STU1583,Rachana Pai,Class 11,ICSE,NEET,Hindi,2024-09-28,Hybrid
STU1584,Chanakya Solanki,Class 9,ICSE,Foundation,Hindi,2024-09-15,Hybrid
STU1585,Rishi Dayal,Class 11,ICSE,Foundation,Tamil,2026-04-04,Hybrid
STU1586,Upma Pai,Class 9,CBSE,NEET,English,2026-01-06,Online
STU1587,Aryan Guha,Class 12,CBSE,NEET,English,2025-12-20,Online
STU1588,Samesh Parikh,Class 10,ICSE,JEE,Hindi,2025-06-13,Online
STU1589,Suhani Rajan,Class 12,CBSE,JEE,Hindi,2025-12-27,Hybrid
STU1590,Oliver Kohli,Class 9,ICSE,NEET,Hindi,2025-08-11,Hybrid
STU1591,Karan Vasa,Class 10,ICSE,NEET,Tamil,2024-12-15,Offline
STU1592,Divya Nagy,Class 9,ICSE,JEE,English,2026-05-12,Online
STU1593,Zashil De,Class 10,State Board,Foundation,Tamil,2026-05-16,Offline
STU1594,Ranbir Ram,Class 11,State Board,Foundation,Tamil,2024-11-28,Offline
STU1595,Janani Banerjee,Class 12,ICSE,NEET,Hindi,2024-11-20,Online
STU1596,Vritti Sodhi,Class 11,CBSE,NEET,English,2025-08-21,Offline
STU1597,Yauvani Kar,Class 11,ICSE,JEE,English,2026-02-04,Offline
